review_id,text,text_clean,rating,review_date,sentiment,issues
18233104-c707-492f-865c-878da697d60a,"3x salah sandi padahal sandi bener itu eh di keterangan salah mulu , gk jelas","3x salah sandi padahal sandi bener itu eh di keterangan salah mulu , gk jelas",1,2026-04-08,negative,"['salah sandi padahal sandi benar', 'keterangan salah tidak jelas']"
b0aa0f09-e1de-4739-8242-5190e6ffe1f0,Bagus,bagus,5,2026-04-07,positive,[]
57a5855e-b9eb-4af7-8592-4c8dbba3f00d,"Ini kenapa aplikasinya tidak bisa terbuka , katanya peningkatan layanan , tpi lama sekali selesainya","ini kenapa aplikasinya tidak bisa terbuka , katanya peningkatan layanan , tpi lama sekali selesainya",5,2026-04-07,negative,"['aplikasi tidak bisa terbuka', 'peningkatan layanan lama selesai']"
6820c6c5-ff4d-4217-b143-7bb63d25562f,dan saldo akun pospay yang sebelumnya menjadi hangus?,dan saldo akun pospay yang sebelumnya menjadi hangus?,1,2026-04-06,negative,['saldo akun pospay hangus']
99525fd8-afba-441a-8b2b-56d59fa2e8fe,"aplikasi apaan nih, mau beli 1 materai aja sampai harus nyambungin ke e banking, ribet banget pas nyoba beli tempat lain ya sama, e materai apa emas gratis dah, susah amat","aplikasi apaan nih, mau beli 1 materai aja sampai harus nyambungin ke e banking, ribet banget pas nyoba beli tempat lain ya sama, e materai apa emas gratis dah, susah amat",1,2026-04-04,negative,"['proses pembelian materai ribet', 'harus nyambung ke e banking', 'proses pembelian susah']"
8418ce63-cad1-48c7-ae41-0b741c438f39,"BUKTI TRANSAKSI BELUM BISA DICETAK DI PRINTER THERMAL BLUETOOTH, SEMIGA KEDEPANNYA BISA DI PRINT SECARA LANGSUNG LEWAT APLIKASI","bukti transaksi belum bisa dicetak di printer thermal bluetooth, semiga kedepannya bisa di print secara langsung lewat aplikasi",3,2026-04-04,neutral,['bukti transaksi belum bisa dicetak di printer thermal bluetooth']
0c795e26-89e7-48d7-ab5d-30b2abfbf831,"Transfer dari pospay ke bank lain sering nyangkut di jalan, saldo berkurang dengan laporan sukses, tapi uang tidak sampai ke rekening tujuan.. apakah ini termasuk kategori penggelapan ??","transfer dari pospay ke bank lain sering nyangkut di jalan, saldo berkurang dengan laporan sukses, tapi uang tidak sampai ke rekening tujuan.. apakah ini termasuk kategori penggelapan ??",1,2026-04-04,negative,"['transfer pospay ke bank lain sering gagal', 'saldo berkurang tapi uang tidak sampai', 'kecurigaan penggelapan']"
31031582-cf85-4719-a36f-332145910579,tidak bisa login akun krna hp rusak..lupa username sama sandi..gimana ini cara masuknya lagi..no hp ttp sama Lo..tp ttp g bisa,tidak bisa login akun krna hp rusak..lupa username sama sandi..gimana ini cara masuknya lagi..no hp ttp sama lo..tp ttp g bisa,3,2026-04-03,negative,"['tidak bisa login karena hp rusak', 'lupa username dan sandi', 'tidak bisa masuk meskipun nomor hp sama']"
9e2dadc3-308e-4937-a245-0edd2f0899a4,kok beda sama yg di gambar,kok beda sama yg di gambar,2,2026-04-02,negative,['aplikasi berbeda dengan gambar']
8f6fb834-bb34-4583-b6d0-8637cbbc5be2,"disuruh ganti pass mulu, alhasil jd lupa malah keblokir, buka blokirnya jg ribet, bad mending pake yg lain aja","disuruh ganti pass mulu, alhasil jd lupa malah keblokir, buka blokirnya jg ribet, bad mending pake yg lain aja",1,2026-04-01,negative,"['wajib ganti password terlalu sering', 'akun mudah keblokir', 'proses buka blokir sulit']"
020b6e60-5af7-42af-bd5b-00f9c8a68e19,Dikit dikit pasword kadaluarsa mulu,dikit dikit pasword kadaluarsa mulu,1,2026-04-01,negative,['password kadaluarsa terlalu sering']
36c5e33a-1c84-40c6-a66b-238cde103664,makin ruwet sulit,makin ruwet sulit,1,2026-03-31,negative,['aplikasi makin rumit dan sulit digunakan']
b19eb0ad-f9d9-4079-8051-3f91f207a40e,tidak propesional,tidak propesional,1,2026-03-25,negative,['pelayanan tidak profesional']
cf0f01b7-5abd-4e8b-8bfd-9eff29fcc838,"Tolong admin aplikasi pospay kalau diunduh tidak sesuai dengan aplikasinya,,tampilan aplikasi baru berlogo biru,,isi aplikasi masih berlogo orange yang lama,tolong diperbaiki bapak ibu admin","tolong admin aplikasi pospay kalau diunduh tidak sesuai dengan aplikasinya,,tampilan aplikasi baru berlogo biru,,isi aplikasi masih berlogo orange yang lama,tolong diperbaiki bapak ibu admin",4,2026-03-24,negative,"['tampilan aplikasi tidak konsisten (logo berbeda)', 'isi aplikasi belum diperbarui sesuai tampilan']"
1b69e977-3793-400f-af37-548abeb02929,"tiga kali salah memasukan kata sandi akun terblokir, ini yang harus diperhatikan agar dibuat lebih mudah dan bisa diperbaiki secara manual sehingga memudahkan bagi nasabah yang berada di pelosok (desa) yang jauh dari jangkauan kantor pos. semoga masukan ini bisa bermanfaat bagi masyarakat lebih luas.","tiga kali salah memasukan kata sandi akun terblokir, ini yang harus diperhatikan agar dibuat lebih mudah dan bisa diperbaiki secara manual sehingga memudahkan bagi nasabah yang berada di pelosok (desa) yang jauh dari jangkauan kantor pos. semoga masukan ini bisa bermanfaat bagi masyarakat lebih luas.",5,2026-03-23,negative,"['akun terblokir setelah salah memasukkan kata sandi 3 kali', 'proses perbaikan sulit dan tidak bisa dilakukan manual', 'kesulitan bagi nasabah di daerah terpencil']"
83b97cce-106d-4257-a550-23079ddaf611,"sumpah ngeselin banget aplikasinya udah ganti 3x alamat email tapi masih belum dapet linknya, verifikasi wajah gagal terus, ayolah perbaiki lagi, jangan dipersulit!","sumpah ngeselin banget aplikasinya udah ganti 3x alamat email tapi masih belum dapet linknya, verifikasi wajah gagal terus, ayolah perbaiki lagi, jangan dipersulit!",3,2026-03-19,negative,"['ganti alamat email tidak berhasil', 'verifikasi wajah gagal terus', 'proses verifikasi dipersulit']"
e529fd96-de52-4019-afe9-5c7d57efcaef,masa akun bisa keblokir padahal username dan password benar ribet ah lama lama POSPAY,masa akun bisa keblokir padahal username dan password benar ribet ah lama lama pospay,2,2026-03-19,negative,"['akun bisa keblokir meskipun username dan password benar', 'proses penggunaan aplikasi ribet dan lama']"
d81d2d03-5df8-4020-915e-fc15ac9a5c1a,"Apk error, pasti uangnya dikorup... ah sudah lahhhh...","apk error, pasti uangnya dikorup... ah sudah lahhhh...",1,2026-03-18,negative,"['aplikasi error', 'kecurigaan terhadap keamanan dana']"
b61a4506-9e16-4b88-b76c-4d166203282c,"mau TF uang,mau beli pulsa pin nya salah melulu padahal udah bener dimasukin, tolong lah diperbaiki demi kenyamanan bersama","mau tf uang,mau beli pulsa pin nya salah melulu padahal udah bener dimasukin, tolong lah diperbaiki demi kenyamanan bersama",1,2026-03-17,negative,"['PIN salah terus meskipun sudah benar', 'gangguan saat transfer uang dan pembelian pulsa', 'perlu perbaikan demi kenyamanan pengguna']"
182c0c2e-aa64-42e7-a73b-b691162952d9,transaksi cepat tepat,transaksi cepat tepat,4,2026-03-16,positive,[]
4f7b1355-4dce-49da-af72-d4702000fd03,SAYA DITIPU PAKE APLIKASI INI,saya ditipu pake aplikasi ini,1,2026-03-15,negative,['penipuan']
900dd85e-5b07-4124-9b6f-3da5d7999407,"tolong diperbaiki untuk qrisnya lama sekali masuknya,dr 13maret 2026 jam 13.51 sampai 15maret 2026 jam 05.04 belum masuk juga,..","tolong diperbaiki untuk qrisnya lama sekali masuknya,dr 13maret 2026 jam 13.51 sampai 15maret 2026 jam 05.04 belum masuk juga,..",1,2026-03-15,negative,['QRIS lama masuk']
a9734617-1009-4b2a-a096-4e0d01b3d020,"mau ganti nomor hp gmn caranya ya, oya pospay mobile udah ga ada ya ,aku pakai pospay yg ini ko app nya masih yg warna oren bukan biru,apl yg oren ngebingungin bgt","mau ganti nomor hp gmn caranya ya, oya pospay mobile udah ga ada ya ,aku pakai pospay yg ini ko app nya masih yg warna oren bukan biru,apl yg oren ngebingungin bgt",3,2026-03-14,neutral,"['bingung cara ganti nomor HP', 'ketidaksesuaian warna aplikasi', 'ketidakjelasan status aplikasi POSPAY']"
684cbf07-2454-4798-9023-74664510fa2f,"jangan nyuruh² ganti password terlalu sering, ngeselin soalnya","jangan nyuruh² ganti password terlalu sering, ngeselin soalnya",1,2026-03-14,negative,['perintah ganti password terlalu sering']
e96ae1de-700f-4b2d-b2ff-558066dcc05d,aplikasi payah,aplikasi payah,1,2026-03-14,negative,['aplikasi buruk']
8c1fa143-91c2-45e3-b7ed-a4a012a86127,coba test bisa 5bintang kalau bagus,coba test bisa 5bintang kalau bagus,4,2026-03-13,neutral,[]
fce00fba-bc9d-428c-b3f9-d72c1237f3ab,saya tranfer bank uang gak masuk...😭,saya tranfer bank uang gak masuk...😭,1,2026-03-13,negative,['transfer bank uang tidak masuk']
b08b5916-045d-4f97-b2a4-6e26025fb337,aplikasi busuk. sering eror!!,aplikasi busuk. sering eror!!,1,2026-03-12,negative,['aplikasi sering error']
2b4008ce-b86a-47b0-be86-c4a842c51120,"Kebanyakan error nya ini, mau butuh ambil duit sendiri aja susah bgt asli dah, aplikasi bobrok!","kebanyakan error nya ini, mau butuh ambil duit sendiri aja susah bgt asli dah, aplikasi bobrok!",1,2026-03-12,negative,"['banyak error', 'sulit mengambil uang', 'aplikasi bobrok']"
3ab4a820-da9d-4e6b-bb67-4e076a8c09f2,"Gak bisa isi kuota e meterai, gak bisa bayar e meterai, gak bisa membubuhkan meterai. Sy mau buru² kirim dokumen untuk ditandatangani , malah mempersulit. Tolong diperbaiki dong.. Aduuhhh saya sampe kesel , di klik² gak bisa. Akhirnya uninstall padahal udah aku bila saldo . Gimana.. hrs instal ulang? KLO msh blm bener gimana 🫩🫩🫩","gak bisa isi kuota e meterai, gak bisa bayar e meterai, gak bisa membubuhkan meterai. sy mau buru² kirim dokumen untuk ditandatangani , malah mempersulit. tolong diperbaiki dong.. aduuhhh saya sampe kesel , di klik² gak bisa. akhirnya uninstall padahal udah aku bila saldo . gimana.. hrs instal ulang? klo msh blm bener gimana 🫩🫩🫩",1,2026-03-12,negative,"['tidak bisa isi kuota e meterai', 'tidak bisa bayar e meterai', 'tidak bisa membubuhkan meterai', 'aplikasi sulit digunakan', 'perlu instal ulang']"
c9a9ffb0-8772-4686-a5ee-ed5d79f7035b,"tidak ada tampilan pilihan menu, tidak sesuai apa yang diberitakan, pada saat masuk lalu tekan (i) TDK ada muncul pilihan menu...aplikasi rusak, merugikan banyak rakyat","tidak ada tampilan pilihan menu, tidak sesuai apa yang diberitakan, pada saat masuk lalu tekan (i) tdk ada muncul pilihan menu...aplikasi rusak, merugikan banyak rakyat",1,2026-03-11,negative,"['tidak ada tampilan pilihan menu', 'aplikasi tidak sesuai dengan yang diberitakan', 'aplikasi rusak']"
454d47db-2748-4cbc-abc3-d6b74f4d23f7,selalu bermasalah saat diperlukan :(,selalu bermasalah saat diperlukan :(,1,2026-03-10,negative,['selalu bermasalah saat diperlukan']
70b8b1dd-1ca6-41a7-9341-cbed1a48990d,ok,ok,5,2026-03-09,positive,[]
9262722c-c45f-4154-a299-f94580785028,bisa gak kalau TF ke rekening bank itu real-time. masa kalah sama dompet digital lain 😮‍💨,bisa gak kalau tf ke rekening bank itu real-time. masa kalah sama dompet digital lain 😮‍💨,1,2026-03-07,neutral,['transfer ke rekening bank tidak real-time']
39e52fc1-c694-400f-8be8-3d52833ee20e,terimakasih,terimakasih,5,2026-03-07,positive,[]
0b2d926a-bb0c-43e8-a8b8-fc929130d9f0,"Aplikasi pembayaran pakai jam operasional segala, yang lain 24 jam non stop bisa. Buruk Sekali.","aplikasi pembayaran pakai jam operasional segala, yang lain 24 jam non stop bisa. buruk sekali.",1,2026-03-04,negative,"['aplikasi pembayaran hanya bisa di jam operasional', 'tidak 24 jam non stop seperti aplikasi lain']"
ae816c0d-ce25-4f5e-8806-451bb4b556d1,tolong perbaiki saya mau bayar tagihan sering gagal menemukan nomor meteran,tolong perbaiki saya mau bayar tagihan sering gagal menemukan nomor meteran,3,2026-03-04,negative,['sering gagal menemukan nomor meteran saat bayar tagihan']
76e2cd26-af5e-48f6-b967-b01fb04bf7fc,ok,ok,4,2026-03-04,positive,[]
1cb67e89-4ef6-4d07-ab7a-ce9b7915708f,kenapa skrg pos pay tak lagi terhubung dengan Tokopedia?? parahhhh,kenapa skrg pos pay tak lagi terhubung dengan tokopedia?? parahhhh,1,2026-03-03,negative,['pos pay tidak lagi terhubung dengan Tokopedia']
984251e0-009b-4867-b4b8-8261d924ed75,sudah daftar beda nomor rekening sama yg diberikan kantor pos,sudah daftar beda nomor rekening sama yg diberikan kantor pos,4,2026-03-02,negative,['nomor rekening berbeda dengan yang diberikan kantor pos']
fef61b28-7cf3-4b9d-b1f8-dc941f409179,aplikasi sering eror,aplikasi sering eror,1,2026-03-02,negative,['aplikasi sering error']
bfe011e6-1893-4769-8a44-6c11ccd9472d,"lemot scan wajah doang, nenek saya sampe keseleo leher gara gara otentikasi wajah doang ga ke detect Mulu , segini di bawah matahari cahaya terang","lemot scan wajah doang, nenek saya sampe keseleo leher gara gara otentikasi wajah doang ga ke detect mulu , segini di bawah matahari cahaya terang",1,2026-03-01,negative,"['scan wajah lemot', 'otentikasi wajah tidak terdeteksi meskipun di bawah cahaya terang']"
57f3b51c-53ca-4bf3-8dd6-7e998653c201,"logout mulu aplikasinya, tiap mau login susah banget. ga bisa disimpan loginnya.","logout mulu aplikasinya, tiap mau login susah banget. ga bisa disimpan loginnya.",1,2026-02-27,negative,"['aplikasi sering logout sendiri', 'sulit login', 'tidak bisa menyimpan login']"
04257621-7428-4be7-8db1-92a41381a76a,"parah banget woi ini aplikasi. udah beli e-meterai 2 biji buat dibubuhin di dokumen, tapi malah gak bisa karena servernya gak bisa menerima data? sebelum2nya pakai file yg sama bisa2 aja. mana lagi genting pula. berbenah lah masa aplikasi BUMN bnyak kelemahannya? itu e-meterai saya jadi sia2 beli 2 biji gak bisa dipakai.","parah banget woi ini aplikasi. udah beli e-meterai 2 biji buat dibubuhin di dokumen, tapi malah gak bisa karena servernya gak bisa menerima data? sebelum2nya pakai file yg sama bisa2 aja. mana lagi genting pula. berbenah lah masa aplikasi bumn bnyak kelemahannya? itu e-meterai saya jadi sia2 beli 2 biji gak bisa dipakai.",1,2026-02-27,negative,"['server tidak bisa menerima data e-meterai', 'e-meterai yang dibeli tidak bisa digunakan', 'aplikasi banyak kelemahan']"
52e92fc9-9bba-4654-96bc-01c6065dde9e,"cacat, Mau TF Dari Bank Lain ngga Bisa, Dengan Catatan Nomor Rekening Tidak Ditemukan. ngga bisa lacak resi lagi","cacat, mau tf dari bank lain ngga bisa, dengan catatan nomor rekening tidak ditemukan. ngga bisa lacak resi lagi",1,2026-02-27,negative,"['transfer dari bank lain tidak bisa', 'nomor rekening tidak ditemukan', 'tidak bisa melacak resi']"
d4786899-67e2-4fff-bf97-d4ccee9c48a6,gaje sering error,gaje sering error,1,2026-02-25,negative,['sering error']
984752ba-6f75-4ce7-8283-7b651b3f357f,lumayan bagus,lumayan bagus,5,2026-02-25,positive,[]
0188c003-2203-4076-a886-667a8f494b0b,rekomended. terimakasih PosPay-Pos Ind,rekomended. terimakasih pospay-pos ind,5,2026-02-25,positive,[]
1555823d-b006-4bf1-bd2b-6a0da62db46d,bagus bisa buat transaksi pembayaran,bagus bisa buat transaksi pembayaran,5,2026-02-23,positive,[]
95e1d81a-fa0d-4153-a565-03b28ffebd97,"maaf bintang dua admin, uang di rekening pospay saya kok bisa selalu berkurang dan terdapat di riwayat transaksi bahwa ada yg melakukan transaksi menggunakan rekening saya di daerah lain. tolong dong min, uang saya udah banyak terkuras dengan sendirinya 🙏🏻🙏🏻","maaf bintang dua admin, uang di rekening pospay saya kok bisa selalu berkurang dan terdapat di riwayat transaksi bahwa ada yg melakukan transaksi menggunakan rekening saya di daerah lain. tolong dong min, uang saya udah banyak terkuras dengan sendirinya 🙏🏻🙏🏻",2,2026-02-23,negative,"['transaksi tidak sah menggunakan rekening', 'uang berkurang tanpa izin']"
f404a59e-0aae-43cf-84d2-ee6a1f19c0d2,cek bansos,cek bansos,5,2026-02-23,neutral,[]
5edfaf21-98b9-46b2-b130-92df1d956953,sangat membantu untuk transaksi apa saja,sangat membantu untuk transaksi apa saja,5,2026-02-22,positive,[]
9effa1d4-be23-481b-8659-0f2e6ec9fea4,"topup gopay di aplikasi pospaynya bilang berhasil, nyatanya belum ada masuk. Entah kemana berhasilnya","topup gopay di aplikasi pospaynya bilang berhasil, nyatanya belum ada masuk. entah kemana berhasilnya",1,2026-02-21,negative,['topup gopay tidak masuk meskipun dikatakan berhasil']
e3f46b8f-637d-4f00-b09c-6bb3eed3c60b,ini kenapa mau ngecek bantuan gabisa diklik mulu ya,ini kenapa mau ngecek bantuan gabisa diklik mulu ya,2,2026-02-21,negative,['fitur cek bantuan tidak bisa diklik']
113ae483-d32c-454a-a479-3cd21143f63f,🌟🌟🌟🌟🌟,🌟🌟🌟🌟🌟,5,2026-02-21,positive,[]
e7c20e50-c023-4ff0-bd4d-d09ffc96663b,ok saya suka,ok saya suka,5,2026-02-19,positive,[]
5b00731f-b154-4a3e-ae4b-f6284f2f354b,belum ada pengalaman,belum ada pengalaman,5,2026-02-19,neutral,[]
75c4718a-1df1-4a0d-a085-61716b36a9c3,aplikasi ribet,aplikasi ribet,1,2026-02-18,negative,['aplikasi sulit digunakan / ribet']
a1f0b341-d95e-4fd9-94e4-01a1316c2db3,gangguan mulu anjir lemot lagi muter doang udah setengah jam gak masuk masuk,gangguan mulu anjir lemot lagi muter doang udah setengah jam gak masuk masuk,1,2026-02-18,negative,"['gangguan aplikasi', 'lemot', 'loading terus menerus']"
ece638c3-e68e-4635-8226-cf37beb1b183,"sangat membantu segala kebutuhan bisa bayar segala macam tagihan, bisa tarik tunai dan tranfer ke bank terimakasih pospay","sangat membantu segala kebutuhan bisa bayar segala macam tagihan, bisa tarik tunai dan tranfer ke bank terimakasih pospay",5,2026-02-18,positive,[]
094d594d-2827-4553-8691-73eb92ea0694,mantap,mantap,5,2026-02-18,positive,[]
c9586801-d0e7-45b4-9325-065e39e20785,baik,baik,5,2026-02-16,positive,[]
82194108-175c-4345-906d-d6bbff679173,Sekarang udah gak bisa cek kiriman dari luar negri lagi 😮‍💨,sekarang udah gak bisa cek kiriman dari luar negri lagi 😮‍💨,2,2026-02-16,negative,['tidak bisa cek kiriman dari luar negeri']
48128386-86b7-4eee-8e14-e7d94c661dac,"Mau beli materai ribet banget. input alamat salah mulu dibagian kode pos. padahal kode pos nya udah bener. beli langsung ke kantor pos, gak ada waktu. mau beli online via aplikasi ribetnya minta ampun.","mau beli materai ribet banget. input alamat salah mulu dibagian kode pos. padahal kode pos nya udah bener. beli langsung ke kantor pos, gak ada waktu. mau beli online via aplikasi ribetnya minta ampun.",3,2026-02-16,negative,"['input alamat sering salah di bagian kode pos', 'proses pembelian materai online ribet']"
943fa367-8b13-41a8-9e91-9971483aaf76,verikasi nya ribet najis bngt pospay,verikasi nya ribet najis bngt pospay,1,2026-02-15,negative,['verifikasi ribet']
c0a81e70-eef0-43c0-9550-86abadc46eb9,"Sekelas Aplkasi milik BUMN banyak kali kendaalanya, sekarang udh gabisa lagi cek resii parahhhh","sekelas aplkasi milik bumn banyak kali kendaalanya, sekarang udh gabisa lagi cek resii parahhhh",1,2026-02-14,negative,"['banyak kendala', 'tidak bisa cek resi']"
44f024b0-d960-41b4-b970-8d6b4c30b99c,nga bagus 😁,nga bagus 😁,1,2026-02-14,negative,['aplikasi tidak bagus']
96bfe1d4-9d98-4939-91ae-52cdcf032f70,aplikasi buruk udah verif email kok masih disuruh masukin email lagi.,aplikasi buruk udah verif email kok masih disuruh masukin email lagi.,2,2026-02-13,negative,"['verifikasi email bermasalah', 'diminta memasukkan email lagi meskipun sudah verifikasi']"
e95911f1-b487-4f69-8730-74db1d6e5719,"banyak kekurangan..! tidak ada cara jika lupa username bikin ribet harus ke kantor pos terdekat,.mau upgrade ke rekening giro Ribet","banyak kekurangan..! tidak ada cara jika lupa username bikin ribet harus ke kantor pos terdekat,.mau upgrade ke rekening giro ribet",1,2026-02-13,negative,"['tidak ada cara jika lupa username', 'harus ke kantor pos untuk masalah username', 'proses upgrade ke rekening giro ribet']"
c15bee44-6991-4716-8daa-d361ac7d0bbe,aplikasi nya slalu gangguan trs ngg bisa sat set....padahal ini pos indonesia gt lho....mau transaksi nya terganggu trs mohon perbaiki sebaik*nya biar ngg kesel pelanggan,aplikasi nya slalu gangguan trs ngg bisa sat set....padahal ini pos indonesia gt lho....mau transaksi nya terganggu trs mohon perbaiki sebaik*nya biar ngg kesel pelanggan,2,2026-02-10,negative,"['gangguan aplikasi', 'transaksi terganggu']"
02cff3dd-6830-4ebf-9ad8-447a1d717a85,mohon dibantu..akun pospay saya terblokir,mohon dibantu..akun pospay saya terblokir,2,2026-02-09,negative,['akun terblokir']
b01a1fb3-b0f3-425d-a4b6-decd87c082e7,"Butut , kyanya gak terlalu niat bikin aplikasinya terlalu banyak kekurangan tidak pernah diperbaiki","butut , kyanya gak terlalu niat bikin aplikasinya terlalu banyak kekurangan tidak pernah diperbaiki",1,2026-02-09,negative,"['banyak kekurangan', 'tidak pernah diperbaiki']"
7e92e628-3e80-4a1e-a6ef-4e48d315c083,"Aplikasinya kuno, ribet dan menyulitkan penggunanya. Masa tarik tunai di Indomaret gagal mulu??? #KRITIK","aplikasinya kuno, ribet dan menyulitkan penggunanya. masa tarik tunai di indomaret gagal mulu??? #kritik",1,2026-02-08,negative,"['aplikasi kuno', 'ribet', 'menyulitkan pengguna', 'tarik tunai gagal di Indomaret']"
c82f5938-6c50-4899-8a5a-944982d850ef,pelayanan baik,pelayanan baik,5,2026-02-06,positive,[]
0c7f78bb-28b5-405e-8c8b-75ece5bc41f3,"apk lemot,uang sering nyangkut,isi pulsanunggu 2 hari baru masukkk ,","apk lemot,uang sering nyangkut,isi pulsanunggu 2 hari baru masukkk ,",1,2026-02-06,negative,"['aplikasi lemot', 'uang sering nyangkut', 'isi pulsa lama masuk']"
60f88ae2-5f3f-4f74-9972-3e58b53fcde5,"Aplikasi ada seharusnya memudahkan pengguna, ini malah ....... silahkan pahami sendiri !!!","aplikasi ada seharusnya memudahkan pengguna, ini malah ....... silahkan pahami sendiri !!!",1,2026-02-05,negative,['aplikasi tidak memudahkan pengguna']
ffda345c-2ece-4a3a-a42b-8f76343d87f5,bismillah,bismillah,5,2026-02-04,neutral,[]
8e26f950-63a6-4411-9877-e227b9302f83,akun terblokir.. malah ribet banget pulihkan...,akun terblokir.. malah ribet banget pulihkan...,1,2026-02-03,negative,"['akun terblokir', 'proses pemulihan ribet']"
eeebea27-9225-4e31-a36f-ca8590a0dea4,aplikasi POSPAY fitur-fitur nya lumayan lengkap dan mudah digunakan untuk berbagai transaksi kebutuhan Anda. Terima kasih,aplikasi pospay fitur-fitur nya lumayan lengkap dan mudah digunakan untuk berbagai transaksi kebutuhan anda. terima kasih,5,2026-02-03,positive,[]
dfbfc5e7-aad5-437d-8098-6806a274f91e,"pertama pakai kasih bintang 5.lama2 lemot.sering gangguan,isi pulsa kadang gak masuk.tapi di pospay berkurang nominal.","pertama pakai kasih bintang 5.lama2 lemot.sering gangguan,isi pulsa kadang gak masuk.tapi di pospay berkurang nominal.",1,2026-02-03,negative,"['aplikasi lemot', 'sering gangguan', 'isi pulsa kadang tidak masuk', 'nominal berkurang di pospay']"
f99a931e-2428-4138-9ad2-4a4e81d85c52,mau ambil rek giro tapi gak bisa masuk terus 🥺,mau ambil rek giro tapi gak bisa masuk terus 🥺,2,2026-02-03,negative,['tidak bisa masuk saat mau ambil rekening giro']
fc8b870e-fd60-482c-b17d-e9a5b024d782,"taik aplikasi ini, saya sudah tup up eh tau tau nya gak bisa masuk lagi ke akun! aplikasi ribet ini mah, buruk malah jadi ribet mau ngurusin uang yang udah masuk","taik aplikasi ini, saya sudah tup up eh tau tau nya gak bisa masuk lagi ke akun! aplikasi ribet ini mah, buruk malah jadi ribet mau ngurusin uang yang udah masuk",1,2026-02-03,negative,"['tidak bisa masuk ke akun setelah top up', 'aplikasi ribet', 'sulit mengurus uang yang sudah masuk']"
5a0c32ce-dc51-4276-b695-9328da7211f9,"aplikasi nya aneh masa nggk ad muncul pembayaran PDAM, katanya lengkap","aplikasi nya aneh masa nggk ad muncul pembayaran pdam, katanya lengkap",1,2026-02-02,negative,['fitur pembayaran PDAM tidak muncul padahal diklaim lengkap']
